Relatório 3º Quadrimestre 2018 - Analítico,,,,,,,,,,,,,,,,,,,,,,,,,
uo,nome_uo,funcao,nome_funcao,subfuncao,nome_subfuncao,programa,nome_programa,projativ,nome_projativ,subitem_projativ,nome_subitem_projativ,natureza_despesa,nome_natureza_despesa,fonte,fonte_detalhe,nome_fonte_detalhe,valor_orcado,saldo_credito,valor_empenhado,valor_liquidado,valor_pago,saldo_empenho_dezembro_câmara,saldo_emp_liq_dezembro_câmara,valor_liquidado,valor_pago
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,304,"BH Inclusiva, Segura e Cidadã",1393,Transporte Seguro e Sustentável,8,Projeto Vida no Trânsito - Implantação de Tratamento de Segurança no Entorno de Escolas,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,119000,119000,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,304,"BH Inclusiva, Segura e Cidadã",1393,Transporte Seguro e Sustentável,8,Projeto Vida no Trânsito - Implantação de Tratamento de Segurança no Entorno de Escolas,449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,297500,0,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,304,"BH Inclusiva, Segura e Cidadã",1393,Transporte Seguro e Sustentável,9,Projeto Pedala BH- Implantação de Paraciclos,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,5000,5000,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,305,Qualidade no Transporte Coletivo: um direito de todos,1392,Implantação de Intervenções para Priorização do Transporte Coletivo,1,Projetar 54 Km de Faixas Exclusivas/Preferenciais,449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,1000,1000,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,305,Qualidade no Transporte Coletivo: um direito de todos,1392,Implantação de Intervenções para Priorização do Transporte Coletivo,2,Implantar 54 Km de Faixas Exclusivas/Preferenciais,449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,1000,1000,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,305,Qualidade no Transporte Coletivo: um direito de todos,1392,Implantação de Intervenções para Priorização do Transporte Coletivo,3,Projeto e Implantação de Adequação das Calçadas na Proximidade das Estações nos Corredores de BRTs e do Metrô,449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,500000,0,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,305,Qualidade no Transporte Coletivo: um direito de todos,1392,Implantação de Intervenções para Priorização do Transporte Coletivo,3,Projeto e Implantação de Adequação das Calçadas na Proximidade das Estações nos Corredores de BRTs e do Metrô,449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,1000,1000,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,305,Qualidade no Transporte Coletivo: um direito de todos,1392,Implantação de Intervenções para Priorização do Transporte Coletivo,4,Implantação da Estação São José,449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,1000,1000,0,0,0,0,0,0,0
2710,FUNDO TRANSPORTES URBANOS,26,Transporte,452,Serviços Urbanos,305,Qualidade no Transporte Coletivo: um direito de todos,1392,Implantação de Intervenções para Priorização do Transporte Coletivo,5,Elaboração de Projeto do Expresso Amazonas ,449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,1000000,1000000,0,0,0,0,0,0,0
2711,FUNDO CALAMIDADE PÚBLICA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,18000,18000,"7574,8","7574,8","7574,8",0,0,"7574,8","7574,8"
2711,FUNDO CALAMIDADE PÚBLICA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339032,MATERIAL DE DISTRIBUIÇÃO GRATUITA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,180000,180000,"162639,69","162639,69","162639,69",0,0,"162639,69","162639,69"
2711,FUNDO CALAMIDADE PÚBLICA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,104080,104080,"61914,83","51154,83","45774,83",0,0,"51154,83","45774,83"
2711,FUNDO CALAMIDADE PÚBLICA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,500000,500000,0,0,0,0,0,0,0
2711,FUNDO CALAMIDADE PÚBLICA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339092,DESPESAS DE EXERCÍCIOS ANTERIORES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1000,1000,0,0,0,0,0,0,0
2711,FUNDO CALAMIDADE PÚBLICA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339093,INDENIZAÇÕES E RESTITUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,319011,VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,3335000,2730200,"1740695,54","1740695,54","1740695,54",0,0,"1740695,54","1740695,54"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,319013,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,195000,195000,"86641,86","86641,86","86641,86",0,0,"86641,86","86641,86"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,319113,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,482000,482000,"211665,72","211665,72","211665,72",0,0,"211665,72","211665,72"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,335041,CONTRIBUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,4431,4431,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339014,DIÁRIAS - CIVIL,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,12000,12700,"9378,8","9378,8","9378,8",0,0,"9378,8","9378,8"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,11037,6858,"5725,02","5725,02","5725,02",0,0,"5725,02","5725,02"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339035,SERVIÇOS DE CONSULTORIA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,0,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,6742,101006,"95858,68","95858,68","95858,68",0,0,"95858,68","95858,68"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339037,LOCAÇÃO DE MÃO-DE-OBRA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,495000,706060,"705647,83","616974,53","603238,15",0,0,"616974,53","603238,15"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,852491,1050284,"970109,95","886143,42","881549,09",0,0,"886143,42","881549,09"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339046,AUXÍLIO-ALIMENTAÇÃO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,150000,118736,"112483,5","112483,5","112483,5",0,0,"112483,5","112483,5"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339092,DESPESAS DE EXERCÍCIOS ANTERIORES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2650,1942,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,339093,INDENIZAÇÕES E RESTITUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2650,650,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2852,Coordenação da Política de Desenvolvimento Econômico e Social,1,Coordenação da Política de Desenvolvimento Econômico e Social,449052,EQUIPAMENTOS E MATERIAL PERMANENTE,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,8000,8000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2904,Atendimento de Proteção e Defesa do Consumidor,1,Gestão da Política de Proteção e Defesa do Consumidor,335041,CONTRIBUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2247,2247,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2904,Atendimento de Proteção e Defesa do Consumidor,1,Gestão da Política de Proteção e Defesa do Consumidor,339014,DIÁRIAS - CIVIL,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,5000,5000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2904,Atendimento de Proteção e Defesa do Consumidor,1,Gestão da Política de Proteção e Defesa do Consumidor,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,8233,8233,"3921,84","3921,84","3921,84",0,0,"3921,84","3921,84"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2904,Atendimento de Proteção e Defesa do Consumidor,1,Gestão da Política de Proteção e Defesa do Consumidor,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,78608,78608,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2904,Atendimento de Proteção e Defesa do Consumidor,1,Gestão da Política de Proteção e Defesa do Consumidor,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,16681,16681,"892,76","892,76","892,76",0,0,"892,76","892,76"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,141,Articulação do Planejamento do Desenvolvimento Socioeconômico ,2904,Atendimento de Proteção e Defesa do Consumidor,1,Gestão da Política de Proteção e Defesa do Consumidor,449052,EQUIPAMENTOS E MATERIAL PERMANENTE,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,10000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,319011,VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,757000,886200,"884492,6","884492,6","884492,6",0,0,"884492,6","884492,6"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,319013,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,116000,114500,"104594,86","104594,86","104594,86",0,0,"104594,86","104594,86"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,319113,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,6000,43400,"43028,68","43028,68","43028,68",0,0,"43028,68","43028,68"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,335041,CONTRIBUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1060,1060,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,339014,DIÁRIAS - CIVIL,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,12000,12000,4320,4320,4320,0,0,4320,4320
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,337,337,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1000,3900,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,12720,12720,3870,"1826,15","1826,15",0,0,"1826,15","1826,15"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,339046,AUXÍLIO-ALIMENTAÇÃO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,32000,32000,29577,29577,29577,0,0,29577,29577
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,1,Fomento ao Desenvolvimento Econômico,449052,EQUIPAMENTOS E MATERIAL PERMANENTE,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,2,Participação em Eventos  e Rodadas de Negócios,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3934,3934,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,4,"BH Negócios - Formalização de MEI, Micro e Pequenas Empresas",339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,244845,244845,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,7,Atração de investimentos nacionais e internacionais,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2120,2120,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,217,Fomento ao Desenvolvimento Econômico,2853,Promoção e Atração de Investimentos e Empreendedorismo,8,Instituir feiras mensais nas regionais de Belo Horizonte,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,432000,432000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,302,Belo Horizonte Cidade Inteligente,2853,Promoção e Atração de Investimentos e Empreendedorismo,5,Atendimento e capacitação a empresas locais de TI,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,600000,600000,"532128,6","470811,81","470811,81",0,0,"470811,81","470811,81"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,122,Administração Geral,302,Belo Horizonte Cidade Inteligente,2853,Promoção e Atração de Investimentos e Empreendedorismo,6,Aceleração e Incubação de Startups,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,45000,45000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,319011,VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,306000,288600,"277035,38","277035,38","277035,38",0,0,"277035,38","277035,38"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,319013,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,11000,34600,"27485,59","27485,59","27485,59",0,0,"27485,59","27485,59"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,319113,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,55000,55000,"30745,1","30745,1","30745,1",0,0,"30745,1","30745,1"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,335041,CONTRIBUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1060,1060,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,339014,DIÁRIAS - CIVIL,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,9000,"2434,6","2434,6","2434,6",0,0,"2434,6","2434,6"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,562,562,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,15000,24200,22104,22104,22104,0,0,22104,22104
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,10929,13929,"13924,53","10177,48","9665,88",0,0,"10177,48","9665,88"
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,1,Ações de Internacionalização da Cidade,339046,AUXÍLIO-ALIMENTAÇÃO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,12000,25300,20564,20564,20564,0,0,20564,20564
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,2,Voluntariado Internacional,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,10600,10600,3888,3888,3888,0,0,3888,3888
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,3,Fomento ao Bilinguismo e à Vivência Internacional,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,5000,2000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,4,Gestão da Participação de BH em Redes e Associações Internacionais,338041,CONTRIBUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,100000,100000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,4,Gestão da Participação de BH em Redes e Associações Internacionais,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1000,1000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,4,Administração,212,Cooperação Internacional,5,Relações Internacionais,2758,Ações de Internacionalização da Cidade,5,Gestão de Parcerias Estratégicas Internacionais,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1000,1000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,11,Trabalho,334,Fomento ao Trabalho,237,"Qualificação, Profissionalização e Emprego",2404,"Ações de Qualificação, Profissionalização e Emprego",1,Cursos de Qualificação para o Trabalho,339037,LOCAÇÃO DE MÃO-DE-OBRA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,1224,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,11,Trabalho,334,Fomento ao Trabalho,237,"Qualificação, Profissionalização e Emprego",2404,"Ações de Qualificação, Profissionalização e Emprego",1,Cursos de Qualificação para o Trabalho,339037,LOCAÇÃO DE MÃO-DE-OBRA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,5000,5000,0,0,0,0,0,0,0
2800,SEC. DESENVOLVIMENTO ECONÔMICO,11,Trabalho,334,Fomento ao Trabalho,237,"Qualificação, Profissionalização e Emprego",2404,"Ações de Qualificação, Profissionalização e Emprego",1,Cursos de Qualificação para o Trabalho,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,600000,285470,125680,125680,125680,0,0,125680,125680
2800,SEC. DESENVOLVIMENTO ECONÔMICO,11,Trabalho,334,Fomento ao Trabalho,237,"Qualificação, Profissionalização e Emprego",2404,"Ações de Qualificação, Profissionalização e Emprego",1,Cursos de Qualificação para o Trabalho,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,5000,5000,0,0,0,0,0,0,0
